,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
2032,862.0,447.0,35.625,-21.875,27683.19359713434,0.7310645009937147,-0.9888288627522525,-0.1490552923853663,-0.004104119505518354,0.9999915780660779
2033,862.0,446.0,35.625,-21.625,27921.05799008342,0.7367634792283849,-0.9888288627522525,-0.1490552923853663,0.13967822699720425,0.9901969465227195
2034,862.0,445.0,35.625,-21.375,27705.410039942617,0.730501702640886,-0.9888288627522525,-0.1490552923853663,-0.04459106060040141,0.9990053239670604
2035,862.0,444.0,35.625,-21.125,28146.944239215092,0.7415698434418324,-0.9888288627522525,-0.1490552923853663,-0.1931184674589024,0.981175446862754
2036,862.0,442.0,35.625,-20.625,28579.37575103488,0.7518186153929566,-0.9888288627522525,-0.1490552923853663,-0.26390923365732905,0.9645475189903301
2037,862.0,443.0,35.625,-20.875,28577.215411576057,0.7523303960566481,-0.9888288627522525,-0.1490552923853663,-0.26390923365732905,0.9645475189903301
2038,862.0,442.0,35.625,-20.625,15413.309820944003,0.4054676823298063,-0.9888288627522525,-0.1490552923853663,-0.5595986024770798,0.8287637806430125
2039,863.0,442.0,35.875,-20.625,17368.44177457752,0.4569000372943143,-0.9888288627522525,-0.1490552923853663,0.559580436532929,-0.8287760463777997
2040,863.0,441.0,35.875,-20.375,30488.209791615547,0.8014337893165517,-0.9888288627522525,-0.1490552923853663,-0.4404907109547743,0.8977571684829688
2041,863.0,440.0,35.875,-20.125,7127.1505891911165,0.1872107607885974,-0.9888288627522525,-0.1490552923853663,-0.5778098283768854,0.8161714294381262
2042,864.0,440.0,36.125,-20.125,25016.87125810643,0.6571248133697758,-0.9888288627522525,-0.1490552923853663,0.5162130450130938,-0.8564602104933478
2043,864.0,439.0,36.125,-19.875,18943.245746636017,0.4972241147496307,-0.9888288627522525,-0.1490552923853663,-0.7454819793210773,0.6665257823276822
2044,865.0,439.0,36.375,-19.875,19855.63842882752,0.5211726845868389,-0.7010692338088823,-0.7130932122847802,0.6955411927613865,-0.718486220586079
2045,865.0,438.0,36.375,-19.625,19978.802919428203,0.5240273398635993,-0.7010692338088823,-0.7130932122847802,-0.6596597032244303,0.7515644190233173
2046,866.0,438.0,36.625,-19.625,15600.21237972352,0.4091805613991048,-0.7010692338088823,-0.7130932122847802,0.6358155253249779,-0.7718410573140836
2047,866.0,437.0,36.625,-19.375,26472.784399375993,0.6938643634239618,-0.7010692338088823,-0.7130932122847802,-0.6481611680744116,0.7615031846292006
2048,867.0,437.0,36.875,-19.375,9453.597958591443,0.24778333214388795,-0.7010692338088823,-0.7130932122847802,0.6837972705875062,-0.7296720446454538
2049,867.0,435.0,36.875,-18.875,7624.065344994287,0.19955099940874088,-0.7010692338088823,-0.7130932122847802,-0.5235420508798982,0.8519998362443916
2050,867.0,436.0,36.875,-19.125,32036.07871973473,0.8390900694385757,-0.7010692338088823,-0.7130932122847802,-0.5235420508796947,0.8519998362445165
2051,867.0,435.0,36.875,-18.875,6044.625472763166,0.15821100680011635,-0.7010692338088823,-0.7130932122847802,-0.6551696510283437,0.7554817855986988
2052,868.0,435.0,37.125,-18.875,29818.257955827063,0.7804580504572509,-0.7010692338088823,-0.7130932122847802,0.6551696510281854,-0.755481785598836
2053,868.0,435.0,37.125,-18.875,26599.172768231812,0.6962022581340297,-0.7010692338088823,-0.7130932122847802,0.5209224235878833,-0.8536040233054938
